AirportId,CountryId,StateId,CityId,Code,Name,TimeZone,Latitude,Longitude
7200,177,NULL,15865,SJZ,Sao Jorge Island Airport,+00:00,38.6656,-28.1758
7201,185,NULL,15866,SKB,St Kitts Airport,-04:00,17.3111,-62.7186
7202,171,NULL,15867,SKC,Suki Airport,+10:00,-8.15,141.717
7203,234,NULL,15868,SKD,Samarkand Airport,+05:00,39.7006,66.9847
7204,165,NULL,15869,SKE,Skien Airport,+02:00,59.185,9.56694
7205,84,NULL,15870,SKG,Thessaloniki Airport,+03:00,40.5197,22.9708
7209,231,1,15874,SKK,Shaktoolik Airport,-08:00,64.3833,-161.1
7212,165,NULL,15877,SKN,Stokmarknes Airport,+02:00,68.5833,15.0167
7213,161,NULL,15878,SKO,Sokoto Airport,+01:00,12.9164,5.20722
7214,130,NULL,15879,SKP,Skopje Airport,+02:00,41.9617,21.6214
7217,167,NULL,15883,SKT,Sialkot Airport,+05:00,32.5,74.5167
7218,84,NULL,15884,SKU,Skyros Airport,+03:00,38.9683,24.4881
7220,231,1,15886,SKW,Skwentna Airport,-09:00,61.95,-151.2
7223,167,NULL,15889,SKZ,Sukkur Airport,+05:00,27.7333,68.7833
7224,11,121,15890,SLA,Salta Airport,-03:00,-24.8597,-65.4869
7226,231,45,15892,SLC,Salt Lake City Airport,-06:00,40.7883,-111.978
7231,235,NULL,15897,SLH,Sola Airport,+11:00,-13.8506,167.535
7232,243,NULL,15898,SLI,Solwezi Airport,+02:00,-12.1739,26.3667
7233,231,35,15899,SLK,Saranac Lake Airport,-04:00,44.3853,-74.2061
7234,166,NULL,15900,SLL,Salalah Airport,+04:00,17.0386,54.0914
7235,204,NULL,15901,SLM,Salamanca Airport,+02:00,40.9522,-5.50194
7236,231,17,15902,SLN,Salina Airport,-05:00,38.7908,-97.6522
7238,142,NULL,15904,SLP,San Luis Potosi Airport,-05:00,22.2542,-100.931
7239,231,1,15905,SLQ,Sleetmute Airport,-08:00,61.7,-157.166
7243,101,NULL,15910,SLV,Simla Airport,+05:30,31.0817,77.0681
7244,142,NULL,15911,SLW,Saltillo Airport,-05:00,25.5494,-100.945
7245,225,NULL,15912,SLX,Salt Cay Airport,-05:00,21.3347,-71.1994
7246,182,NULL,15913,SLY,Salekhard Airport,+06:00,66.5908,66.6111
7247,31,112,15914,SLZ,Sao Luiz Airport,-03:00,-2.58528,-44.2342
7248,177,NULL,15915,SMA,Santa Maria Island Airport,+00:00,36.9739,-25.1711
7251,231,18,15918,SME,Somerset Airport,-05:00,37.0833,-84.6
7254,84,NULL,15921,SMI,Samos Airport,+03:00,37.69,26.9117
7256,231,1,15923,SMK,St Michael Airport,-08:00,63.4833,-162.017
7257,17,NULL,15924,SML,Stella Maris Airport,-04:00,23.5814,-75.2706
7263,48,NULL,15930,SMR,Santa Marta Airport,-05:00,11.1197,-74.2306
7264,131,NULL,15931,SMS,Ste Marie Airport,+03:00,-17.0939,49.8158
7269,231,5,15936,SMX,Santa Maria Airport,-07:00,34.8989,-120.457
7275,40,NULL,15943,SNE,Sao Nicolau Airport,-01:00,16.5883,-24.2847
7283,105,NULL,15952,SNN,Shannon Airport,+01:00,52.7019,-8.92472
7284,216,NULL,15953,SNO,Sakon Nakhon Airport,+07:00,17.1953,104.119
7285,231,1,15954,SNP,St Paul Island Airport,-08:00,57.1672,-170.221
7287,74,NULL,15956,SNR,St-Nazaire Airport,+02:00,47.3106,-2.15667
7290,56,NULL,15959,SNU,Santa Clara Airport,-05:00,22.4922,-79.9436
7292,151,NULL,15961,SNW,Thandwe Airport,+06:30,18.4608,94.3
7297,99,NULL,15966,SOB,Balaton Airport,+01:00,46.6864,17.1592
7298,102,NULL,15967,SOC,Solo City Airport,+07:00,-7.51611,110.757
7301,34,NULL,15970,SOF,Sofia Airport,+03:00,42.6953,23.4061
7302,165,NULL,15971,SOG,Sogndal Airport,+02:00,61.1511,7.13444
7304,165,NULL,15973,SOJ,Sorkjosen Airport,+02:00,69.7869,20.9594
7308,235,NULL,15977,SON,Espiritu Santo Airport,+11:00,-15.505,167.22
7311,102,NULL,15980,SOQ,Sorong Airport,+09:00,-0.926389,131.121
7314,230,NULL,15983,SOU,Southampton Airport,+01:00,50.9503,-1.35667
7315,231,1,15984,SOV,Seldovia Airport,-08:00,59.435,-151.7
7316,231,4,15985,SOW,Show Low Airport,-07:00,34.2667,-110
7318,230,NULL,15987,SOY,Stronsay Airport,+01:00,59.1833,-2.51667
7321,204,NULL,15990,SPC,Santa Cruz de la Palma Airport,+01:00,28.6264,-17.7556
7326,231,15,15995,SPI,Springfield Airport,-05:00,39.8442,-89.6778
7329,164,NULL,15999,SPN,Saipan Airport,+10:00,15.1189,145.729
7331,7,NULL,16001,SPP,Menongue Airport,+01:00,-14.6333,17.7333
7335,55,NULL,16006,SPU,Split Airport,+02:00,43.5389,16.2981
7352,102,NULL,16023,SQN,Sanana Airport,+09:00,-2.06667,125.967
7353,210,NULL,16024,SQO,Storuman Airport,+01:00,64.9608,17.6967
7364,31,95,16036,SRA,Santa Rosa Airport,-03:00,-27.8667,-54.4833
7368,27,NULL,16040,SRE,Sucre Airport,-04:00,-19.0108,-65.2928
7369,102,NULL,16042,SRG,Semarang Airport,+07:00,-6.97139,110.374
7372,27,NULL,16045,SRJ,San Borja Airport,-04:00,-14.8592,-66.7375
7378,165,NULL,16051,SRP,Stord Airport,+01:00,59.7919,5.34083
7379,231,10,16052,SRQ,Sarasota/Bradenton Airport,-04:00,27.3956,-82.5544
7384,231,1,16057,SRV,Stony River Airport,-08:00,61.7833,-156.583
7386,125,NULL,16059,SRX,Sert Airport,+01:00,31.0633,16.595
7387,103,NULL,16060,SRY,Sary Airport,+03:30,36.6358,53.1936
7388,31,80,16062,SSA,Salvador Airport,-02:00,-12.9111,-38.3311
7390,101,NULL,16065,SSE,Sholapur Airport,+05:30,17.6333,75.9333
7391,66,NULL,16066,SSG,Malabo Airport,+01:00,3.75528,8.70861
7392,64,NULL,16067,SSH,Sharm El Sheikh Airport,+02:00,27.9772,34.395
7393,165,NULL,16069,SSJ,Sandnessjoen Airport,+02:00,65.9569,12.4689
7399,235,NULL,16076,SSR,Sara Airport,+11:00,-15.4833,168.15
7401,11,60,16078,SST,Santa Teresita Airport,-03:00,-36.5422,-59.7214
7405,7,NULL,16083,SSY,M'Banza Congo Airport,+01:00,-6.26667,14.25
7409,236,NULL,16088,STD,Santo Domingo Airport,-04:30,7.565,-72.035
7412,231,1,16091,STG,St George Island Airport,-08:00,56.6,-169.533
7414,62,NULL,16093,STI,Santiago Airport,-04:00,19.4061,-70.6047
7417,31,115,16097,STM,Santarem Airport,-03:00,-2.4225,-54.7928
7419,231,5,16101,STS,Santa Rosa Airport,-07:00,38.5167,-122.8
7421,101,NULL,16104,STV,Surat Airport,+05:30,21.1142,72.7417
7422,182,NULL,16105,STW,Stavropol Airport,+04:00,45.1092,42.1128
7426,102,NULL,16110,SUB,Surabaya Airport,+07:00,-7.37972,112.787
7430,108,NULL,16114,SUF,Lamezia Terme Airport,+02:00,38.9083,16.2417
7431,174,NULL,16115,SUG,Surigao Airport,+08:00,9.7575,125.479
7434,181,NULL,16118,SUJ,Satu Mare Airport,+03:00,47.7033,22.8858
7436,167,NULL,16120,SUL,Sui Airport,+05:00,28.6333,69.2
7440,39,106,16125,SUR,Summer Beaver Airport,-04:00,52.7153,-88.5475
7443,72,NULL,16128,SUV,Suva Airport,+12:00,-18.0447,178.563
7445,231,13,16130,SUX,Sioux City Airport,-05:00,42.4025,-96.3844
7448,231,1,16133,SVA,Savoonga Airport,-08:00,63.6864,-170.492
7449,131,NULL,16134,SVB,Sambava Airport,+03:00,-14.2786,50.1747
7450,231,33,16135,SVC,Silver City Airport,-06:00,32.6333,-108.167
7451,188,NULL,16136,SVD,St Vincent Airport,-04:00,13.1444,-61.2108
7454,165,NULL,16139,SVG,Stavanger Airport,+01:00,58.8767,5.63778
7456,48,NULL,16141,SVI,San Vicente del Caguan Airport,-05:00,2.15222,-74.7664
7457,165,NULL,16142,SVJ,Svolvaer Airport,+02:00,68.235,14.6722
7459,73,NULL,16144,SVL,Savonlinna Airport,+03:00,61.9431,28.945
7461,7,NULL,16146,SVP,Kuito Airport,+01:00,-12.4,16.95
7462,204,NULL,16147,SVQ,Sevilla Airport,+01:00,37.4181,-5.89306
7464,231,1,16149,SVS,Stevens Village Airport,-08:00,66.0333,-149.1
7466,72,NULL,16151,SVU,Savusavu Airport,+12:00,-16.7992,179.339
7469,182,NULL,16154,SVX,Ekaterinburg Airport,+06:00,56.7431,60.8028
7472,45,NULL,16157,SWA,Shantou Airport,+08:00,23.4275,116.762
7477,231,35,16162,SWF,Newburgh Airport,-04:00,41.5042,-74.1047
7480,235,NULL,16165,SWJ,South West Bay Airport,+11:00,-16.4917,167.439
7485,102,NULL,16171,SWQ,Sumbawa Airport,+08:00,-8.5,117.417
7501,102,NULL,16188,SXK,Saumlaki Airport,+09:00,-7.96667,131.317
7502,105,NULL,16189,SXL,Sligo Airport,+00:00,54.2803,-8.59917
7503,156,NULL,16190,SXM,St Maarten Airport,-04:00,18.0408,-63.1089
7506,231,1,16193,SXP,Sheldon Point Airport,-08:00,62.5333,-164.833
7508,101,NULL,16195,SXR,Srinagar Airport,+05:30,33.9872,74.7742
7512,101,NULL,16199,SXV,Salem Airport,+05:30,11.65,78.1667
7524,103,NULL,16212,SYJ,Sirjan Airport,+03:30,29.5564,55.66
7527,45,NULL,16215,SYM,Simao Airport,+08:00,22.7947,100.959
7529,110,NULL,16217,SYO,Shonai Airport,+09:00,38.8122,139.787
7531,231,35,16219,SYR,Syracuse Airport,-04:00,43.1111,-76.1064
7534,14,53,16222,SYU,Warraber Island Airport,+10:00,-10.5167,142.367
7537,45,NULL,16225,SYX,Sanya Airport,+08:00,18.3028,109.412
7538,230,NULL,16226,SYY,Stornoway Airport,+01:00,58.2156,-6.33111
7539,103,NULL,16227,SYZ,Shiraz Airport,+03:30,29.5403,52.5886
7540,7,NULL,16228,SZA,Soyo Airport,+01:00,-6.11667,12.3667
7544,15,NULL,16232,SZG,Salzburg Airport,+02:00,47.7933,13.0044
7558,45,NULL,16246,SZV,Suzhou Airport,+08:00,31.3,120.633
7560,45,NULL,16248,SZX,Shenzhen Airport,+08:00,22.6392,113.811
7562,176,NULL,16250,SZZ,Szczecin Airport,+02:00,53.5847,14.9022
7564,221,NULL,16252,TAB,Tobago Airport,-04:00,11.1497,-60.8322
7565,174,NULL,16253,TAC,Tacloban Airport,+08:00,11.2275,125.028
7567,117,NULL,16255,TAE,Daegu Airport,+09:00,35.8942,128.659
7568,174,NULL,16256,TAG,Tagbilaran Airport,+08:00,9.66417,123.853
7569,235,NULL,16257,TAH,Tanna Airport,+11:00,-19.455,169.224
7570,242,NULL,16258,TAI,Taiz Airport,+03:00,13.6858,44.1392
7572,110,NULL,16260,TAK,Takamatsu Airport,+09:00,34.2142,134.016
7573,231,1,16261,TAL,Tanana Airport,-08:00,65.1833,-152.167
7574,142,NULL,16262,TAM,Tampico Airport,-05:00,22.2964,-97.8658
7575,45,NULL,16263,TAO,Qingdao Airport,+08:00,36.2661,120.374
7576,142,NULL,16264,TAP,Tapachula Airport,-06:00,14.7944,-92.37
7577,14,54,16265,TAQ,Tarcoola Airport,+09:30,-30.6833,134.55
7579,234,NULL,16267,TAS,Tashkent Airport,+05:00,41.2578,69.2811
7580,198,NULL,16268,TAT,Poprad/Tatry Airport,+02:00,49.0736,20.2411
7585,68,NULL,16273,TAY,Tartu Airport,+03:00,58.3075,26.6906
7588,237,NULL,16276,TBB,Tuyhoa Airport,+07:00,13.0494,109.334
7593,171,NULL,16281,TBG,Tabubil Airport,+10:00,-5.28333,141.217
7594,174,NULL,16282,TBH,Tablas Airport,+08:00,12.3667,122
7595,17,NULL,16283,TBI,The Bight Airport,-04:00,24.3361,-75.6667
7596,222,NULL,16284,TBJ,Tabarka Airport,+01:00,36.98,8.87694
7600,231,25,16288,TBN,Fort Leonard Wood Airport,-05:00,37.7417,-92.1408
7601,215,NULL,16289,TBO,Tabora Airport,+03:00,-5.08333,32.8333
7602,173,NULL,16290,TBP,Tumbes Airport,-05:00,-3.5525,-80.3814
7605,80,NULL,16293,TBS,Tbilisi Airport,+04:00,41.6692,44.9547
7606,31,78,16294,TBT,Tabatinga Airport,-04:00,-4.23333,-69.9167
7607,220,NULL,16295,TBU,Nuku'Alofa Airport,+13:00,-21.2381,-175.137
7609,182,NULL,16297,TBW,Tambov Airport,+04:00,52.7167,41.4333
7612,103,NULL,16300,TBZ,Tabriz Airport,+03:30,38.1339,46.235
7614,17,NULL,16302,TCB,Treasure Cay Airport,-04:00,26.7453,-77.3914
7616,48,NULL,16304,TCD,Tarapaca Airport,-05:00,-2.86667,-69.7333
7619,45,NULL,16307,TCG,Tacheng Airport,+08:00,46.6728,83.3411
7625,48,NULL,16314,TCO,Tumaco Airport,-05:00,1.81444,-78.7492
7626,64,NULL,16315,TCP,Taba Airport,+02:00,29.5878,34.7781
7627,173,NULL,16316,TCQ,Tacna Airport,-05:00,-18.0533,-70.2758
7628,101,NULL,16317,TCR,Tuticorin Airport,+05:30,8.71667,78.0333
7630,231,1,16319,TCT,Takotna Airport,-08:00,63,-156.083
7633,103,NULL,16322,TCX,Tabas Airport,+03:30,33.68,56.9014
7637,27,NULL,16326,TDD,Trinidad Airport,-04:00,-14.8217,-64.915
7647,216,NULL,16336,TDX,Trat Airport,+07:00,12.2744,102.319
7649,231,32,16338,TEB,Teterboro Airport,-05:00,40.85,-74.0608
7652,4,NULL,16341,TEE,Tbessa Airport,+01:00,35.4317,8.12083
7657,231,1,16346,TEK,Tatitlek Airport,-09:00,60.8667,-146.683
7660,45,NULL,16349,TEN,Tongren Airport,+08:00,27.8836,109.309
7663,223,NULL,16352,TEQ,Tekirdag Airport,+02:00,41.0156,27.9817
7664,177,NULL,16353,TER,Terceira Airport,-01:00,38.7619,-27.0908
7668,231,6,16358,TEX,Telluride Airport,-06:00,37.9333,-107.817
7670,101,NULL,16360,TEZ,Tezpur Airport,+05:30,26.7092,92.7847
7672,31,78,16362,TFF,Tefe Airport,-04:00,-3.36667,-64.7
7673,171,NULL,16363,TFI,Tufi Airport,+10:00,-9.06667,149.317
7679,147,NULL,16369,TGD,Podgorica Airport,+02:00,42.3594,19.2519
7682,133,NULL,16372,TGG,Kuala Terengganu Airport,+08:00,5.38139,103.105
7683,235,NULL,16373,TGH,Tongoa Airport,+11:00,-16.9,168.55
7685,157,NULL,16375,TGJ,Tiga Airport,+11:00,-21.0961,167.804
7687,181,NULL,16377,TGM,Tirgu Mures Airport,+03:00,46.4678,24.4125
7689,45,NULL,16379,TGO,Tongliao Airport,+08:00,43.5581,122.25
7691,4,NULL,16381,TGR,Touggourt Airport,+01:00,33.0678,6.08861
7694,97,NULL,16384,TGU,Tegucigalpa Airport,-06:00,14.0608,-87.2172
7697,142,NULL,16387,TGZ,Tuxtla Gutierrez Airport,-05:00,16.5619,-93.0261
7700,31,89,16391,THE,Teresina Airport,-03:00,-5.06,-42.8236
7705,151,NULL,16396,THL,Tachilek Airport,+06:30,20.4839,99.9353
7707,210,NULL,16398,THN,Trollhattan Airport,+02:00,58.3181,12.345
7710,216,NULL,16402,THS,Sukhothai Airport,+07:00,17.2378,99.8183
7715,160,NULL,16407,THZ,Tahoua Airport,+01:00,14.8833,5.26667
7716,3,NULL,16408,TIA,Tirana Airport,+02:00,41.4314,19.7206
7719,4,NULL,16411,TID,Tiaret Airport,+01:00,35.35,1.46667
7721,192,NULL,16413,TIF,Taif Airport,+03:00,21.4833,40.5444
7723,76,NULL,16415,TIH,Tikehau Atoll Airport,-10:00,-15.1197,-148.231
7725,142,NULL,16417,TIJ,Tijuana Airport,-07:00,32.5411,-116.97
7727,102,NULL,16419,TIM,Timika Airport,+09:00,-4.52833,136.887
7728,4,NULL,16420,TIN,Tindouf Airport,+01:00,27.7003,-8.16722
7730,125,NULL,16422,TIP,Tripoli Airport,+02:00,32.6636,13.1589
7731,164,NULL,16423,TIQ,Tinian Airport,+10:00,14.9992,145.619
7732,101,NULL,16424,TIR,Tirupati Airport,+05:30,13.6325,79.5433
7733,158,NULL,16425,TIU,Timaru Airport,+13:00,-44.3,171.225
7734,147,NULL,16426,TIV,Tivat Airport,+02:00,42.4047,18.7233
7737,171,NULL,16430,TIZ,Tari Airport,+10:00,-5.86667,142.967
7738,27,NULL,16431,TJA,Tarija Airport,-04:00,-21.5511,-64.7083
7745,182,NULL,16438,TJM,Tyumen Airport,+06:00,57.1894,65.3242
7746,76,NULL,16439,TJN,Takume Airport,-10:00,-15.3556,-142.269
7747,102,NULL,16440,TJQ,Tanjung Pandan Airport,+07:00,-2.74583,107.755
7754,231,1,16447,TKE,Tenakee Airport,-08:00,57.7667,-135.2
7756,102,NULL,16449,TKG,Bandar Lampung Airport,+07:00,-5.24222,105.179
7759,231,1,16452,TKJ,Tok Airport,-08:00,63.3297,-142.954
7760,143,NULL,16453,TKK,Truk Airport,+10:00,7.46194,151.843
7763,110,NULL,16456,TKN,Tokunoshima Airport,+09:00,27.8364,128.881
7765,76,NULL,16458,TKP,Takapoto Airport,-10:00,-14.7094,-145.246
7766,215,NULL,16459,TKQ,Kigoma Airport,+03:00,-4.9,29.6833
7768,110,NULL,16461,TKS,Tokushima Airport,+09:00,34.1328,134.607
7770,73,NULL,16463,TKU,Turku Airport,+02:00,60.5142,22.2628
7771,76,NULL,16464,TKV,Tatakoto Airport,-10:00,-18.05,-138.033
7773,76,NULL,16466,TKX,Takaroa Airport,-10:00,-14.4558,-145.024
7776,231,1,16469,TLA,Teller Airport,-08:00,65.2403,-166.338
7779,131,NULL,16472,TLE,Tulear Airport,+03:00,-23.3833,43.7283
7782,231,10,16475,TLH,Tallahassee Airport,-04:00,30.3967,-84.3503
7784,231,1,16477,TLJ,Tatalina Airport,-08:00,62.8944,-155.976
7786,68,NULL,16479,TLL,Tallinn Airport,+02:00,59.4133,24.8325
7787,4,NULL,16480,TLM,Tlemcen Airport,+01:00,35.0167,-1.45
7788,74,NULL,16481,TLN,Toulon/Hyeres Airport,+02:00,43.0972,6.14611
7792,231,1,16486,TLT,Tuluksak Airport,-08:00,61.0833,-160.967
7794,171,NULL,16489,TLW,Talasea Airport,+10:00,-5.36667,150.017
7798,102,NULL,16493,TMC,Tambolaka Airport,+08:00,-9.40972,119.244
7800,48,NULL,16495,TME,Tame Airport,-05:00,6.45111,-71.7603
7803,154,NULL,16498,TMI,Tumlingtar Airport,+05:45,27.3,87.2
7804,234,NULL,16499,TMJ,Termez Airport,+05:00,37.2867,67.31
7806,82,NULL,16501,TML,Tamale Airport,+00:00,9.55722,-0.863333
7807,131,NULL,16502,TMM,Tamatave Airport,+03:00,-18.1094,49.3925
7810,73,NULL,16505,TMP,Tampere Airport,+02:00,61.4142,23.6044
7812,4,NULL,16507,TMR,Tamanrasset Airport,+01:00,22.8114,5.45111
7813,191,NULL,16508,TMS,Sao Tome Island Airport,+00:00,0.378056,6.71222
7814,31,115,16509,TMT,Trombetas Airport,-03:00,-1.91667,-55.5833
7815,53,NULL,16510,TMU,Tambor Airport,-06:00,9.73611,-85.0194
7816,14,52,16511,TMW,Tamworth Airport,+11:00,-31.0839,150.847
7817,4,NULL,16512,TMX,Timimoun Airport,+01:00,29.2333,0.283333
7820,45,NULL,16515,TNA,Jinan Airport,+08:00,36.8572,117.216
7822,231,1,16517,TNC,Tin City Airport,-08:00,65.5667,-167.917
7826,149,NULL,16521,TNG,Tangier Airport,+00:00,35.7269,-5.91694
7829,102,NULL,16524,TNJ,Tanjung Pinang Airport,+07:00,0.916667,104.533
7830,231,1,16525,TNK,Tununak Airport,-08:00,60.5,-165.2
7833,213,NULL,16528,TNN,Tainan Airport,+08:00,22.9503,120.206
7834,53,NULL,16529,TNO,Tamarindo Airport,-06:00,10.3167,-85.8167
7837,131,NULL,16532,TNR,Antananarivo Airport,+03:00,-18.7969,47.4789
7846,133,NULL,16541,TOD,Tioman Airport,+08:00,2.81917,104.16
7847,222,NULL,16542,TOE,Tozeur Airport,+01:00,33.9397,8.11056
7848,182,NULL,16543,TOF,Tomsk Airport,+07:00,56.5,85.0833
7849,231,1,16544,TOG,Togiak Airport,-08:00,59.0528,-160.397
7850,235,NULL,16545,TOH,Torres Airport,+11:00,-13.3167,166.617
7853,135,NULL,16549,TOM,Tombouctou Airport,+00:00,16.7339,-3.99861
7858,165,NULL,16555,TOS,Tromso Airport,+02:00,69.6833,18.9189
7860,157,NULL,16557,TOU,Touho Airport,+11:00,-20.79,165.259
7863,110,NULL,16561,TOY,Toyama Airport,+09:00,36.6483,137.188
7867,171,NULL,16568,TPI,Tapini Airport,+10:00,-8.36667,146.983
7873,173,NULL,16574,TPP,Tarapoto Airport,-05:00,-6.50861,-76.3733
7874,142,NULL,16575,TPQ,Tepic Airport,-06:00,21.4194,-104.842
7876,108,NULL,16577,TPS,Trapani Airport,+02:00,37.9119,12.4933
7878,154,NULL,16579,TPU,Tikapur Airport,+05:45,28.55,81.1833
7881,108,NULL,16582,TQR,San Domino Island (Tremiti Islands) Airport,+02:00,42.1167,15.4833
7885,142,NULL,16586,TRC,Torreon Airport,-06:00,25.5683,-103.411
7886,230,NULL,16588,TRE,Tiree Airport,+01:00,56.4992,-6.86917
7887,158,NULL,16589,TRG,Tauranga Airport,+13:00,-37.6733,176.199
7889,231,43,16591,TRI,Tri-Cities Regional Airport,-04:00,36.4753,-82.4075
7891,102,NULL,16593,TRK,Tarakan Airport,+08:00,3.32667,117.566
7894,14,52,16597,TRO,Taree Airport,+11:00,-31.8886,152.514
7897,205,NULL,16600,TRR,Trincomalee Airport,+06:00,8.53333,81.1833
7898,108,NULL,16601,TRS,Trieste Airport,+02:00,45.8275,13.4722
7900,173,NULL,16603,TRU,Trujillo Airport,-05:00,-8.08472,-79.1094
7901,101,NULL,16604,TRV,Thiruvananthapuram Airport,+05:30,8.48222,76.92
7902,115,NULL,16605,TRW,Tarawa Airport,+12:00,1.38,173.147
7905,101,NULL,16608,TRZ,Tiruchirapally Airport,+05:30,10.7653,78.7097
7909,113,NULL,16612,TSE,Astana Airport,+06:00,51.0231,71.4669
7913,110,NULL,16616,TSJ,Tsushima Airport,+09:00,34.285,129.331
7917,45,NULL,16620,TSN,Tianjin Airport,+08:00,39.1244,117.346
7920,181,NULL,16623,TSR,Timisoara Airport,+03:00,45.81,21.3378
7921,216,NULL,16624,TST,Trang Airport,+07:00,7.50861,99.6158
7923,14,53,16626,TSV,Townsville Airport,+10:00,-19.2525,146.765
7928,149,NULL,16631,TTA,Tan Tan Airport,+00:00,28.4483,-11.1614
7929,108,NULL,16632,TTB,Tortoli Airport,+01:00,39.9192,9.6825
7932,102,NULL,16635,TTE,Ternate Airport,+09:00,0.831389,127.381
7936,110,NULL,16639,TTJ,Tottori Airport,+09:00,35.53,134.167
7940,53,NULL,16643,TTQ,Tortuquero Airport,-06:00,10.5667,-83.5167
7943,213,NULL,16646,TTT,Taitung Airport,+08:00,22.7931,121.182
7945,63,NULL,16648,TUA,Tulcan Airport,-05:00,0.809444,-77.7081
7946,76,NULL,16649,TUB,Tubuai Airport,-10:00,-23.3653,-149.524
7947,11,76,16650,TUC,Tucuman Airport,-03:00,-26.8408,-65.1047
7949,170,NULL,16652,TUE,Tupile Airport,-05:00,9.25,-78.3667
7950,174,NULL,16654,TUG,Tuguegarao Airport,+08:00,17.6383,121.731
7951,192,NULL,16655,TUI,Turaif Airport,+03:00,31.6928,38.7311
7953,167,NULL,16657,TUK,Turbat Airport,+05:00,25.9864,63.0303
7955,222,NULL,16660,TUN,Tunis Airport,+01:00,36.8511,10.2272
7956,158,NULL,16661,TUO,Taupo Airport,+13:00,-38.7408,176.085
7957,231,26,16662,TUP,Tupelo Airport,-05:00,34.2681,-88.77
7959,31,115,16664,TUR,Tucurui Airport,-03:00,-3.78611,-49.7203
7961,192,NULL,16667,TUU,Tabuk Airport,+03:00,28.3656,36.6189
7963,170,NULL,16669,TUW,Tubala Airport,-05:00,8.73333,-77.6833
7967,131,NULL,16673,TVA,Morafenobe Airport,+03:00,-17.85,44.9167
7968,231,23,16674,TVC,Traverse City Airport,-04:00,44.7414,-85.5822
7969,231,24,16675,TVF,Thief River Falls Airport,-05:00,48.0667,-96.1833
7972,72,NULL,16678,TVU,Taveuni Airport,+12:00,-16.7,179.883
7973,151,NULL,16679,TVY,Dawe Airport,+06:30,14.0983,98.2053
7974,231,1,16680,TWA,Twin Hills Airport,-08:00,59.3833,-159.967
7975,14,53,16681,TWB,Toowoomba Airport,+10:00,-27.5333,151.9
7978,231,14,16684,TWF,Twin Falls Airport,-07:00,42.4817,-114.488
7981,174,NULL,16687,TWT,Tawitawi Airport,+08:00,5.06667,119.767
7982,133,NULL,16688,TWU,Tawau Airport,+08:00,4.31333,118.122
7986,231,3,16692,TXK,Texarkana Airport,-05:00,33.4536,-93.9911
7988,45,NULL,16694,TXN,Huangshan (Tunxi) Airport,+08:00,29.7328,118.257
7995,210,NULL,16701,TYF,Torsby Airport,+02:00,60.1575,12.9914
7999,45,NULL,16705,TYN,Taiyuan Airport,+08:00,37.7469,112.628
8001,231,44,16708,TYR,Tyler Airport,-05:00,32.3542,-95.4025
8002,231,43,16709,TYS,Knoxville Airport,-04:00,35.8111,-83.9942
8008,223,NULL,16715,TZX,Trabzon Airport,+03:00,40.995,39.7897
8012,76,NULL,16719,UAH,Ua Huka Airport,-09:30,-8.93611,-139.552
8014,85,NULL,16721,UAK,Narsarsuaq Airport,-02:00,61.1606,-45.4261
8016,76,NULL,16723,UAP,Ua Pou Airport,-09:30,-9.35167,-140.078
8017,11,73,16724,UAQ,San Juan Airport,-03:00,-31.5714,-68.4183
8018,114,NULL,16725,UAS,Samburu Airport,+03:00,0.533333,37.5333
8020,31,86,16727,UBA,Uberaba Airport,-03:00,-19.765,-47.9647
8023,110,NULL,16730,UBJ,Ube Airport,+09:00,33.93,131.279
8024,216,NULL,16731,UBP,Ubon Ratchathani Airport,+07:00,15.2514,104.87
8033,182,NULL,16741,UCT,Ukhta Airport,+04:00,63.6333,53.7333
8038,31,86,16746,UDI,Uberlandia Airport,-03:00,-18.8828,-48.2256
8039,228,NULL,16747,UDJ,Uzhgorod Airport,+03:00,48.6342,22.2633
8042,101,NULL,16750,UDR,Udaipur Airport,+05:30,24.6178,73.8961
8044,150,NULL,16752,UEL,Quelimane Airport,+02:00,-17.8556,36.8692
8045,110,NULL,16753,UEO,Kume Jima Airport,+09:00,26.3636,126.714
8048,167,NULL,16756,UET,Quetta Airport,+05:00,30.2514,66.9378
8049,182,NULL,16757,UFA,Ufa Airport,+06:00,54.5575,55.8744
8051,234,NULL,16759,UGC,Urgench Airport,+05:00,41.5842,60.6417
8059,48,NULL,16767,UIB,Quibdo Airport,-05:00,5.69083,-76.6411
8060,237,NULL,16768,UIH,Quinhon Airport,+07:00,13.7667,109.05
8061,97,NULL,16769,UII,Utila Airport,-06:00,16.0842,-86.8847
8064,231,15,16772,UIN,Quincy Airport,-05:00,39.9428,-91.1944
8065,63,NULL,16773,UIO,Quito Airport,-05:00,-0.141111,-78.4883
8066,74,NULL,16774,UIP,Quimper Airport,+02:00,47.975,-4.16778
8072,114,NULL,16780,UKA,Ukunda Airport,+03:00,-4.3,39.5667
8074,113,NULL,16782,UKK,Ust-Kamenogorsk Airport,+06:00,50.0367,82.4936
8082,11,122,16790,ULA,San Julian Airport,-03:00,-49.3067,-67.8028
8083,235,NULL,16791,ULB,Ulei Airport,+11:00,-16.3333,168.3
8086,146,NULL,16794,ULG,Ulgit Airport,+08:00,48.9667,89.9667
8090,146,NULL,16798,ULN,Ulaanbaatar Airport,+08:00,47.8431,106.767
